"Set_Number","Set_Keyword","Pair_1","Pair_2"
25,"camera","stimuli_exp1_jpg\\10a.jpg","stimuli_exp1_jpg\\10b.jpg"
25,"camera","stimuli_exp1_jpg\\10c.jpg","stimuli_exp1_jpg\\10a.jpg"
25,"camera","stimuli_exp1_jpg\\10a.jpg","stimuli_exp1_jpg\\10d.jpg"
25,"camera","stimuli_exp1_jpg\\10b.jpg","stimuli_exp1_jpg\\10c.jpg"
25,"camera","stimuli_exp1_jpg\\10b.jpg","stimuli_exp1_jpg\\10d.jpg"
25,"camera","stimuli_exp1_jpg\\10d.jpg","stimuli_exp1_jpg\\10c.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\42b.jpg","stimuli_exp1_jpg\\42a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\42c.jpg","stimuli_exp1_jpg\\42a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\42d.jpg","stimuli_exp1_jpg\\42a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\42b.jpg","stimuli_exp1_jpg\\42c.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\42b.jpg","stimuli_exp1_jpg\\42d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\42c.jpg","stimuli_exp1_jpg\\42d.jpg"
43,"yarn","stimuli_exp1_jpg\\40a.jpg","stimuli_exp1_jpg\\40b.jpg"
43,"yarn","stimuli_exp1_jpg\\40a.jpg","stimuli_exp1_jpg\\40c.jpg"
43,"yarn","stimuli_exp1_jpg\\40d.jpg","stimuli_exp1_jpg\\40a.jpg"
43,"yarn","stimuli_exp1_jpg\\40b.jpg","stimuli_exp1_jpg\\40c.jpg"
43,"yarn","stimuli_exp1_jpg\\40b.jpg","stimuli_exp1_jpg\\40d.jpg"
43,"yarn","stimuli_exp1_jpg\\40d.jpg","stimuli_exp1_jpg\\40c.jpg"
38,"croissant","stimuli_exp1_jpg\\8a.jpg","stimuli_exp1_jpg\\8b.jpg"
38,"croissant","stimuli_exp1_jpg\\8c.jpg","stimuli_exp1_jpg\\8a.jpg"
38,"croissant","stimuli_exp1_jpg\\8a.jpg","stimuli_exp1_jpg\\8d.jpg"
38,"croissant","stimuli_exp1_jpg\\8b.jpg","stimuli_exp1_jpg\\8c.jpg"
38,"croissant","stimuli_exp1_jpg\\8d.jpg","stimuli_exp1_jpg\\8b.jpg"
38,"croissant","stimuli_exp1_jpg\\8c.jpg","stimuli_exp1_jpg\\8d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\20b.jpg","stimuli_exp1_jpg\\20a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\20a.jpg","stimuli_exp1_jpg\\20c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\20d.jpg","stimuli_exp1_jpg\\20a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\20c.jpg","stimuli_exp1_jpg\\20b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\20b.jpg","stimuli_exp1_jpg\\20d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\20d.jpg","stimuli_exp1_jpg\\20c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\4a.jpg","stimuli_exp1_jpg\\4b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\4a.jpg","stimuli_exp1_jpg\\4c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\4d.jpg","stimuli_exp1_jpg\\4a.jpg"
29,"pumpkin","stimuli_exp1_jpg\\4c.jpg","stimuli_exp1_jpg\\4b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\4b.jpg","stimuli_exp1_jpg\\4d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\4d.jpg","stimuli_exp1_jpg\\4c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41d.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41c.jpg"
28,"duck","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7a.jpg"
28,"duck","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7a.jpg"
28,"duck","stimuli_exp1_jpg\\7a.jpg","stimuli_exp1_jpg\\7d.jpg"
28,"duck","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7c.jpg"
28,"duck","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7b.jpg"
28,"duck","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7d.jpg"
44,"chess","stimuli_exp1_jpg\\30b.jpg","stimuli_exp1_jpg\\30a.jpg"
44,"chess","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30a.jpg"
44,"chess","stimuli_exp1_jpg\\30d.jpg","stimuli_exp1_jpg\\30a.jpg"
44,"chess","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30b.jpg"
44,"chess","stimuli_exp1_jpg\\30d.jpg","stimuli_exp1_jpg\\30b.jpg"
44,"chess","stimuli_exp1_jpg\\30d.jpg","stimuli_exp1_jpg\\30c.jpg"
37,"pancake","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38b.jpg"
37,"pancake","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38c.jpg"
37,"pancake","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38a.jpg"
37,"pancake","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38b.jpg"
37,"pancake","stimuli_exp1_jpg\\38b.jpg","stimuli_exp1_jpg\\38d.jpg"
37,"pancake","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38c.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29d.jpg","stimuli_exp1_jpg\\29a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29d.jpg","stimuli_exp1_jpg\\29c.jpg"
6,"soap_water","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35b.jpg"
6,"soap_water","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35c.jpg"
6,"soap_water","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35a.jpg"
6,"soap_water","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35c.jpg"
6,"soap_water","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35b.jpg"
6,"soap_water","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35c.jpg"
46,"socks","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12b.jpg"
46,"socks","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12a.jpg"
46,"socks","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12a.jpg"
46,"socks","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12b.jpg"
46,"socks","stimuli_exp1_jpg\\12b.jpg","stimuli_exp1_jpg\\12d.jpg"
46,"socks","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12c.jpg"
33,"ice_cream","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\25d.jpg","stimuli_exp1_jpg\\25a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\25d.jpg","stimuli_exp1_jpg\\25b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25d.jpg"
19,"horses","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16b.jpg"
19,"horses","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16c.jpg"
19,"horses","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16a.jpg"
19,"horses","stimuli_exp1_jpg\\16c.jpg","stimuli_exp1_jpg\\16b.jpg"
19,"horses","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16b.jpg"
19,"horses","stimuli_exp1_jpg\\16c.jpg","stimuli_exp1_jpg\\16d.jpg"
17,"postcards","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14b.jpg"
17,"postcards","stimuli_exp1_jpg\\14c.jpg","stimuli_exp1_jpg\\14a.jpg"
17,"postcards","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14a.jpg"
17,"postcards","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14c.jpg"
17,"postcards","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14b.jpg"
17,"postcards","stimuli_exp1_jpg\\14c.jpg","stimuli_exp1_jpg\\14d.jpg"
39,"seashells","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23a.jpg"
39,"seashells","stimuli_exp1_jpg\\23a.jpg","stimuli_exp1_jpg\\23c.jpg"
39,"seashells","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23a.jpg"
39,"seashells","stimuli_exp1_jpg\\23c.jpg","stimuli_exp1_jpg\\23b.jpg"
39,"seashells","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23d.jpg"
39,"seashells","stimuli_exp1_jpg\\23c.jpg","stimuli_exp1_jpg\\23d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43c.jpg","stimuli_exp1_jpg\\43a.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43c.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43c.jpg"
23,"candles","stimuli_exp1_jpg\\28a.jpg","stimuli_exp1_jpg\\28b.jpg"
23,"candles","stimuli_exp1_jpg\\28c.jpg","stimuli_exp1_jpg\\28a.jpg"
23,"candles","stimuli_exp1_jpg\\28d.jpg","stimuli_exp1_jpg\\28a.jpg"
23,"candles","stimuli_exp1_jpg\\28c.jpg","stimuli_exp1_jpg\\28b.jpg"
23,"candles","stimuli_exp1_jpg\\28b.jpg","stimuli_exp1_jpg\\28d.jpg"
23,"candles","stimuli_exp1_jpg\\28d.jpg","stimuli_exp1_jpg\\28c.jpg"
30,"log","stimuli_exp1_jpg\\44b.jpg","stimuli_exp1_jpg\\44a.jpg"
30,"log","stimuli_exp1_jpg\\44c.jpg","stimuli_exp1_jpg\\44a.jpg"
30,"log","stimuli_exp1_jpg\\44a.jpg","stimuli_exp1_jpg\\44d.jpg"
30,"log","stimuli_exp1_jpg\\44b.jpg","stimuli_exp1_jpg\\44c.jpg"
30,"log","stimuli_exp1_jpg\\44b.jpg","stimuli_exp1_jpg\\44d.jpg"
30,"log","stimuli_exp1_jpg\\44c.jpg","stimuli_exp1_jpg\\44d.jpg"
41,"balloons","stimuli_exp1_jpg\\37a.jpg","stimuli_exp1_jpg\\37b.jpg"
41,"balloons","stimuli_exp1_jpg\\37a.jpg","stimuli_exp1_jpg\\37c.jpg"
41,"balloons","stimuli_exp1_jpg\\37a.jpg","stimuli_exp1_jpg\\37d.jpg"
41,"balloons","stimuli_exp1_jpg\\37b.jpg","stimuli_exp1_jpg\\37c.jpg"
41,"balloons","stimuli_exp1_jpg\\37d.jpg","stimuli_exp1_jpg\\37b.jpg"
41,"balloons","stimuli_exp1_jpg\\37d.jpg","stimuli_exp1_jpg\\37c.jpg"
16,"dogs_running","stimuli_exp1_jpg\\6b.jpg","stimuli_exp1_jpg\\6a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\6c.jpg","stimuli_exp1_jpg\\6a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\6d.jpg","stimuli_exp1_jpg\\6a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\6c.jpg","stimuli_exp1_jpg\\6b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\6d.jpg","stimuli_exp1_jpg\\6b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\6d.jpg","stimuli_exp1_jpg\\6c.jpg"
12,"flipflops","stimuli_exp1_jpg\\17b.jpg","stimuli_exp1_jpg\\17a.jpg"
12,"flipflops","stimuli_exp1_jpg\\17c.jpg","stimuli_exp1_jpg\\17a.jpg"
12,"flipflops","stimuli_exp1_jpg\\17d.jpg","stimuli_exp1_jpg\\17a.jpg"
12,"flipflops","stimuli_exp1_jpg\\17b.jpg","stimuli_exp1_jpg\\17c.jpg"
12,"flipflops","stimuli_exp1_jpg\\17b.jpg","stimuli_exp1_jpg\\17d.jpg"
12,"flipflops","stimuli_exp1_jpg\\17c.jpg","stimuli_exp1_jpg\\17d.jpg"
14,"ribbons","stimuli_exp1_jpg\\19b.jpg","stimuli_exp1_jpg\\19a.jpg"
14,"ribbons","stimuli_exp1_jpg\\19a.jpg","stimuli_exp1_jpg\\19c.jpg"
14,"ribbons","stimuli_exp1_jpg\\19a.jpg","stimuli_exp1_jpg\\19d.jpg"
14,"ribbons","stimuli_exp1_jpg\\19b.jpg","stimuli_exp1_jpg\\19c.jpg"
14,"ribbons","stimuli_exp1_jpg\\19b.jpg","stimuli_exp1_jpg\\19d.jpg"
14,"ribbons","stimuli_exp1_jpg\\19c.jpg","stimuli_exp1_jpg\\19d.jpg"
25,"camera","stimuli_exp1_jpg\\48a.jpg","stimuli_exp1_jpg\\48b.jpg"
25,"camera","stimuli_exp1_jpg\\48c.jpg","stimuli_exp1_jpg\\48a.jpg"
25,"camera","stimuli_exp1_jpg\\48a.jpg","stimuli_exp1_jpg\\48d.jpg"
25,"camera","stimuli_exp1_jpg\\48b.jpg","stimuli_exp1_jpg\\48c.jpg"
25,"camera","stimuli_exp1_jpg\\48d.jpg","stimuli_exp1_jpg\\48b.jpg"
25,"camera","stimuli_exp1_jpg\\48c.jpg","stimuli_exp1_jpg\\48d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\21a.jpg","stimuli_exp1_jpg\\21b.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\21c.jpg","stimuli_exp1_jpg\\21a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\21a.jpg","stimuli_exp1_jpg\\21d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\21b.jpg","stimuli_exp1_jpg\\21c.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\21b.jpg","stimuli_exp1_jpg\\21d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\21d.jpg","stimuli_exp1_jpg\\21c.jpg"
43,"yarn","stimuli_exp1_jpg\\5a.jpg","stimuli_exp1_jpg\\5b.jpg"
43,"yarn","stimuli_exp1_jpg\\5a.jpg","stimuli_exp1_jpg\\5c.jpg"
43,"yarn","stimuli_exp1_jpg\\5a.jpg","stimuli_exp1_jpg\\5d.jpg"
43,"yarn","stimuli_exp1_jpg\\5c.jpg","stimuli_exp1_jpg\\5b.jpg"
43,"yarn","stimuli_exp1_jpg\\5d.jpg","stimuli_exp1_jpg\\5b.jpg"
43,"yarn","stimuli_exp1_jpg\\5d.jpg","stimuli_exp1_jpg\\5c.jpg"
38,"croissant","stimuli_exp1_jpg\\46b.jpg","stimuli_exp1_jpg\\46a.jpg"
38,"croissant","stimuli_exp1_jpg\\46a.jpg","stimuli_exp1_jpg\\46c.jpg"
38,"croissant","stimuli_exp1_jpg\\46d.jpg","stimuli_exp1_jpg\\46a.jpg"
38,"croissant","stimuli_exp1_jpg\\46b.jpg","stimuli_exp1_jpg\\46c.jpg"
38,"croissant","stimuli_exp1_jpg\\46d.jpg","stimuli_exp1_jpg\\46b.jpg"
38,"croissant","stimuli_exp1_jpg\\46d.jpg","stimuli_exp1_jpg\\46c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39b.jpg","stimuli_exp1_jpg\\39a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39a.jpg","stimuli_exp1_jpg\\39c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39a.jpg","stimuli_exp1_jpg\\39d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39b.jpg","stimuli_exp1_jpg\\39c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39d.jpg","stimuli_exp1_jpg\\39b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39d.jpg","stimuli_exp1_jpg\\39c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\33b.jpg","stimuli_exp1_jpg\\33a.jpg"
29,"pumpkin","stimuli_exp1_jpg\\33a.jpg","stimuli_exp1_jpg\\33c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\33d.jpg","stimuli_exp1_jpg\\33a.jpg"
29,"pumpkin","stimuli_exp1_jpg\\33c.jpg","stimuli_exp1_jpg\\33b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\33d.jpg","stimuli_exp1_jpg\\33b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\33d.jpg","stimuli_exp1_jpg\\33c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\7a.jpg","stimuli_exp1_jpg\\7b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7c.jpg"
28,"duck","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35b.jpg"
28,"duck","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35c.jpg"
28,"duck","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35d.jpg"
28,"duck","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35c.jpg"
28,"duck","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35d.jpg"
28,"duck","stimuli_exp1_jpg\\35c.jpg","stimuli_exp1_jpg\\35d.jpg"
44,"chess","stimuli_exp1_jpg\\30b.jpg","stimuli_exp1_jpg\\30a.jpg"
44,"chess","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30c.jpg"
44,"chess","stimuli_exp1_jpg\\30d.jpg","stimuli_exp1_jpg\\30a.jpg"
44,"chess","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30b.jpg"
44,"chess","stimuli_exp1_jpg\\30d.jpg","stimuli_exp1_jpg\\30b.jpg"
44,"chess","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30d.jpg"
37,"pancake","stimuli_exp1_jpg\\38b.jpg","stimuli_exp1_jpg\\38a.jpg"
37,"pancake","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38a.jpg"
37,"pancake","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38d.jpg"
37,"pancake","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38b.jpg"
37,"pancake","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38b.jpg"
37,"pancake","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38c.jpg"
5,"pasta_water","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\25a.jpg","stimuli_exp1_jpg\\25d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\25d.jpg","stimuli_exp1_jpg\\25b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25d.jpg"
6,"soap_water","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12b.jpg"
6,"soap_water","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12a.jpg"
6,"soap_water","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12d.jpg"
6,"soap_water","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12b.jpg"
6,"soap_water","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12b.jpg"
6,"soap_water","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12d.jpg"
46,"socks","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14b.jpg"
46,"socks","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14c.jpg"
46,"socks","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14a.jpg"
46,"socks","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14c.jpg"
46,"socks","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14d.jpg"
46,"socks","stimuli_exp1_jpg\\14c.jpg","stimuli_exp1_jpg\\14d.jpg"
33,"ice_cream","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\23a.jpg","stimuli_exp1_jpg\\23c.jpg"
33,"ice_cream","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\23c.jpg","stimuli_exp1_jpg\\23b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23c.jpg"
19,"horses","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16a.jpg"
19,"horses","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16c.jpg"
19,"horses","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16d.jpg"
19,"horses","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16c.jpg"
19,"horses","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16b.jpg"
19,"horses","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16c.jpg"
17,"postcards","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43a.jpg"
17,"postcards","stimuli_exp1_jpg\\43c.jpg","stimuli_exp1_jpg\\43a.jpg"
17,"postcards","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43a.jpg"
17,"postcards","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43c.jpg"
17,"postcards","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43b.jpg"
17,"postcards","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43c.jpg"
39,"seashells","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41a.jpg"
39,"seashells","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41a.jpg"
39,"seashells","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41a.jpg"
39,"seashells","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41c.jpg"
39,"seashells","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41b.jpg"
39,"seashells","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29c.jpg"
48,"ski_poles","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29c.jpg"
48,"ski_poles","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\29d.jpg","stimuli_exp1_jpg\\29c.jpg"
23,"candles","stimuli_exp1_jpg\\21a.jpg","stimuli_exp1_jpg\\21b.jpg"
23,"candles","stimuli_exp1_jpg\\21c.jpg","stimuli_exp1_jpg\\21a.jpg"
23,"candles","stimuli_exp1_jpg\\21d.jpg","stimuli_exp1_jpg\\21a.jpg"
23,"candles","stimuli_exp1_jpg\\21b.jpg","stimuli_exp1_jpg\\21c.jpg"
23,"candles","stimuli_exp1_jpg\\21b.jpg","stimuli_exp1_jpg\\21d.jpg"
23,"candles","stimuli_exp1_jpg\\21c.jpg","stimuli_exp1_jpg\\21d.jpg"
30,"log","stimuli_exp1_jpg\\37b.jpg","stimuli_exp1_jpg\\37a.jpg"
30,"log","stimuli_exp1_jpg\\37c.jpg","stimuli_exp1_jpg\\37a.jpg"
30,"log","stimuli_exp1_jpg\\37a.jpg","stimuli_exp1_jpg\\37d.jpg"
30,"log","stimuli_exp1_jpg\\37b.jpg","stimuli_exp1_jpg\\37c.jpg"
30,"log","stimuli_exp1_jpg\\37d.jpg","stimuli_exp1_jpg\\37b.jpg"
30,"log","stimuli_exp1_jpg\\37d.jpg","stimuli_exp1_jpg\\37c.jpg"
41,"balloons","stimuli_exp1_jpg\\17a.jpg","stimuli_exp1_jpg\\17b.jpg"
41,"balloons","stimuli_exp1_jpg\\17c.jpg","stimuli_exp1_jpg\\17a.jpg"
41,"balloons","stimuli_exp1_jpg\\17a.jpg","stimuli_exp1_jpg\\17d.jpg"
41,"balloons","stimuli_exp1_jpg\\17c.jpg","stimuli_exp1_jpg\\17b.jpg"
41,"balloons","stimuli_exp1_jpg\\17d.jpg","stimuli_exp1_jpg\\17b.jpg"
41,"balloons","stimuli_exp1_jpg\\17d.jpg","stimuli_exp1_jpg\\17c.jpg"
16,"dogs_running","stimuli_exp1_jpg\\19b.jpg","stimuli_exp1_jpg\\19a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\19c.jpg","stimuli_exp1_jpg\\19a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\19a.jpg","stimuli_exp1_jpg\\19d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\19c.jpg","stimuli_exp1_jpg\\19b.jpg"
16,"dogs_running","stimuli_exp1_jpg\\19b.jpg","stimuli_exp1_jpg\\19d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\19d.jpg","stimuli_exp1_jpg\\19c.jpg"
